ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
23193,103.25,23.58,18.36,8.91,44.22,406.58,27.42,7.27,20.15,22.47,12.77,22.47,12.77,1036,221,8,89.14,610,38,610,38.00,213.00,1492.11,2114.14,1492.11,622.02,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,7.63,8.94,28.70,812.56,22.52,-8.66,31.17,16.37,-2.85,17.37,-2.85,753,135,7,71.90,368,25,331,25.00,128.00,1180.39,1198.87,1180.39,18.48,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,12.96,10.97,29.78,943.52,30.20,-6.65,36.85,22.98,0.90,24.30,0.90,657,118,6,69.78,316,23,281,23.00,112.00,1060.63,1669.70,1060.63,609.07,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,7.87,12.24,31.14,976.73,26.21,-13.11,39.32,17.95,-4.88,19.33,-4.88,363,81,1,90.54,207,6,198,6.00,80.00,642.55,1219.49,642.55,576.94,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,12.96,10.97,29.78,943.52,30.20,-6.65,36.85,22.98,0.90,24.30,0.90,657,118,6,69.78,316,23,281,23.00,112.00,1060.63,1669.70,1060.63,609.07,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24511,121,32,15.47,7.09,22.73,883.57,31.25,0.06,31.19,26.04,7.06,26.04,4.49,1020,170,31,55.15,445,114,445,114.00,139.00,1476.01,1885.60,1476.01,409.59,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,25.73,10,54.42,265.37,33.56,15.18,18.38,26.82,22.13,28.41,22.02,1064,203,4,82.22,509,19,351,49.00,199.00,1519.89,2554.67,1519.89,1034.78,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,3.96,12.23,34.15,856.90,21.27,-14.54,35.81,13.23,-7.17,14.12,-7.17,393,84,1,94.50,227,5,225,5.00,83.00,689.05,902.23,689.05,213.18,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20985,102.90,36.30,7.70,12.94,31.98,996.35,26.57,-13.89,40.47,17.98,-5.26,19.43,-5.26,371,79,1,91.29,211,6,205,6.00,78.00,655.04,1204.87,655.04,549.83,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29040,70.99,23.44,27.32,14.36,53.22,465.50,39.21,12.24,26.98,29.10,20.69,32.47,20.69,498,203,0,157.62,431,2,50,2.00,203.00,844.68,2621.76,844.68,1777.08,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
