ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
20968,89,46,13.49,15.88,27.49,1415.98,47.12,-10.63,57.75,26.88,-0.12,32.22,-2.99,156,20,6,31.06,51,20,50,24.00,14.00,295.20,1716.22,295.20,1421.02,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,15.39,14.37,27.20,1335.53,47.10,-5.72,52.82,23.92,2.52,33.31,0.36,149,16,5,29.21,47,19,45,24.00,11.00,282.60,1878.92,282.60,1596.33,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,15.16,14.52,25.44,1444.35,48.35,-8.73,57.08,28.94,1.26,34.48,-1.34,145,18,4,39.17,52,15,51,17.00,14.00,275.37,1859.64,275.37,1584.27,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,13.49,15.88,27.49,1415.98,47.12,-10.63,57.75,26.88,-0.12,32.22,-2.99,156,20,6,31.06,51,20,50,24.00,14.00,295.20,1716.22,295.20,1421.02,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,14.33,15.31,27.29,1391.04,47.46,-8.64,56.10,13.08,0.87,32.87,-1.59,155,18,5,30.25,51,20,45,24.00,13.00,293.40,1789.04,293.40,1495.64,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23193,103.25,23.58,20.79,8.48,40.41,380.56,31.64,10.65,20.99,24.55,15.76,24.90,15.76,982,221,8,88.66,556,38,457,38.00,213.00,1437.07,2283.46,1437.07,846.39,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,22.42,16.59,44.29,897.01,41.40,3.94,37.46,31.57,11.72,32.20,11.72,317,51,6,53.09,112,22,108,22.00,45.00,569.43,2383.85,569.43,1814.42,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,22.43,16.42,44.36,885.66,40.96,3.96,37,31.41,11.77,31.98,11.77,329,53,6,52.57,117,23,113,23.00,47.00,588.72,2384.43,588.72,1795.71,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,21.15,20.11,42.86,1054.66,46.55,-0.37,46.91,32.71,8.71,33.62,8.71,147,30,1,80.14,79,5,71,5.00,29.00,278.99,2306.56,278.99,2027.57,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,22.43,16.42,44.36,885.66,40.96,3.96,37,31.41,11.77,31.98,11.77,329,53,6,52.57,117,23,113,23.00,47.00,588.72,2384.43,588.72,1795.71,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
