ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
26502,96.33,37.17,-0.84,14.80,35,1002.24,20.24,-22.03,42.28,11.35,-10.65,11.35,-13.23,150,44,0,109.80,107,4,107,5.00,44.00,284.40,586.36,284.40,301.96,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,3.18,14,34.67,968.03,22.41,-17.98,40.39,13.95,-8.60,13.95,-9.26,148,41,0,103.89,99,5,99,6.00,41.00,280.79,844.78,280.79,563.98,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,-2.58,11.34,29.36,1024.71,15.99,-22.62,38.62,-3.89,-6,8.72,-15.58,306,37,13,28.12,98,52,72,77.00,24.00,494.78,494.78,551.62,0.00,56.84,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24220,113.12,43.41,8.91,12.82,23.51,1501.09,34.63,-19.89,54.52,26.86,-0.72,26.86,-10.18,173,36,2,61.56,83,16,83,31.00,34.00,325.56,1309.99,325.56,984.43,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,26.90,9.09,56.99,235.14,33.97,18.02,15.95,27.92,24.18,29.21,23.50,1107,229,9,78.23,548,41,322,62.00,220.00,1561.55,2604.93,1561.55,1043.38,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,27.67,10.43,50.65,389.02,36.74,16.16,20.58,30.23,22.15,31.48,22.15,536,118,0,91.66,258,1,198,1.00,118.00,898.38,2635.32,898.38,1736.94,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,13.85,11.24,27.80,1056.12,32.76,-7.68,40.44,24.95,1.65,26.38,0.26,380,99,3,88.35,214,17,211,24.00,96.00,669.01,1747.58,669.01,1078.57,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,13.09,11.23,28.05,1046.22,31.95,-8.10,40.05,24.22,1.15,25.62,-0.29,370,96,4,90.49,214,15,209,23.00,92.00,653.48,1681.14,653.48,1027.66,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,13.09,11.23,28.05,1046.22,31.95,-8.10,40.05,24.22,1.15,25.62,-0.29,370,96,4,90.49,214,15,209,23.00,92.00,653.48,1681.14,653.48,1027.66,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24534,106,37,13.09,11.23,28.05,1046.22,31.95,-8.10,40.05,24.22,1.15,25.62,-0.29,370,96,4,90.49,214,15,209,23.00,92.00,653.48,1681.14,653.48,1027.66,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
