ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
24220,113.12,43.41,9.32,12.65,24.85,1408.61,34.59,-16.34,50.93,24.45,-4.72,26.82,-8.35,252,37,6,46.27,94,41,88,54.00,31.00,462.23,1346.10,462.23,883.87,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,28.14,8.96,53.08,241.62,36.52,19.64,16.88,28.97,25.49,30.69,24.93,1239,280,1,86.87,654,25,354,61.00,279.00,1682.26,2652.86,1682.26,970.60,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,28.34,9.80,45.68,352.70,38.65,17.19,21.46,29.80,25.51,32.18,23.52,717,169,0,113.44,396,1,280,4.00,169.00,1136.37,2660.10,1136.37,1523.72,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,15.85,11.97,30.34,1010.02,34.46,-4.98,39.44,28.02,6.84,28.02,2.96,294,61,0,92.17,175,5,175,9.00,61.00,532.03,1917.09,532.03,1385.06,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,15.01,11.87,30.38,999.17,33.68,-5.40,39.08,27.21,6.03,27.21,2.37,302,63,1,92.62,179,7,179,9.00,62.00,545.10,1847.00,545.10,1301.89,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,15.01,11.87,30.38,999.17,33.68,-5.40,39.08,27.21,6.03,27.21,2.37,302,63,1,92.62,179,7,179,9.00,62.00,545.10,1847.00,545.10,1301.89,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24534,106,37,15.01,11.87,30.38,999.17,33.68,-5.40,39.08,27.21,6.03,27.21,2.37,302,63,1,92.62,179,7,179,9.00,62.00,545.10,1847.00,545.10,1301.89,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24535,106,37,15.01,11.87,30.38,999.17,33.68,-5.40,39.08,27.21,6.03,27.21,2.37,302,63,1,92.62,179,7,179,9.00,62.00,545.10,1847.00,545.10,1301.89,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
27765,113.08,43.79,8.64,11.83,23.08,1459.34,33.33,-17.90,51.23,24.19,-5.99,26.58,-9.77,261,37,7,43.60,97,43,90,56.00,30.00,477.35,1286.33,477.35,808.98,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
27752,112.63,43.54,8.70,11.95,23.47,1443.75,33.45,-17.48,50.94,24.15,-5.67,26.52,-9.42,258,36,8,42.65,93,42,85,54.00,28.00,472.32,1291.58,472.32,819.26,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
