ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29040,70.99,23.44,26.77,15.59,50.29,590.07,41.69,10.68,31.01,31.78,18.70,33.37,18.70,174,72,0,143.17,138,2,66,2.00,72.00,327.33,2599.59,327.33,2272.26,0.00,C:EU,In,In,Out,Out,In,Out,Out,Out,Out,Out,Out
26502,96.33,37.17,-0.40,15.08,35.46,1014.68,20.51,-22.01,42.52,11.70,-12.25,11.70,-13.17,165,51,0,128.93,131,0,131,0.00,51.00,311.31,611.45,311.31,300.14,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
29064,97.33,36.87,3.77,14.11,35.26,968.97,22.33,-17.69,40.02,14.21,-8.03,14.21,-9.02,189,49,0,118.34,142,3,142,4.00,49.00,353.82,888.03,353.82,534.21,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
26570,76.93,33.69,-2.88,13.34,31.91,1061.35,17.51,-24.31,41.82,-16.71,-5.27,9.14,-16.71,135,20,3,54.05,56,20,24,56.00,17.00,257.22,480.20,257.22,222.99,0.00,C:EU,In,In,Out,Out,Out,In,Out,Out,Out,Out,Out
24220,113.12,43.41,7.79,12.21,23.72,1406.32,31.59,-19.90,51.49,24.51,-1.39,24.51,-10.15,351,88,2,82.57,194,27,194,39.00,86.00,623.69,1212.60,623.69,588.91,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23195,102.33,15,26.90,8.77,54.47,239.06,34.03,17.93,16.10,27.74,24.11,29.28,23.38,1112,233,6,78.38,534,32,264,54.00,227.00,1566.32,2604.93,1566.32,1038.61,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
29177,95.37,21.97,27.02,9.83,48.20,376.60,36.29,15.89,20.40,28.53,21.63,30.77,21.63,732,146,1,84.28,354,8,264,8.00,145.00,1154.84,2609.80,1154.84,1454.96,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20624,105.91,36.98,12.52,9.79,26.50,978.68,29.21,-7.75,36.96,24.23,1.17,24.23,-0.11,607,173,2,108.08,393,16,393,24.00,171.00,995.16,1630.83,995.16,635.67,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24531,106,37,11.69,9.76,26.73,964.63,28.34,-8.15,36.50,23.34,0.61,23.34,-0.67,595,168,3,108.90,388,15,388,23.00,165.00,979.12,1557.05,979.12,577.93,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
24532,106,37,11.69,9.76,26.73,964.63,28.34,-8.15,36.50,23.34,0.61,23.34,-0.67,595,168,3,108.90,388,15,388,23.00,165.00,979.12,1557.05,979.12,577.93,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
