ID,longitude,latitude,bio1:TMeanY,bio2:TMeanRngD,bio3:TIso,bio4:TSeason,bio5:TMaxWarmM,bio6:TMinColdM,bio7:TRngY,bio8:TMeanWetQ,bio9:TMeanDryQ,bio10:TMeanWarmQ,bio11:TMeanColdQ,bio12:PTotY,bio13:PWetM,bio14:PDryM,bio15:PSeason,bio16:PWetQ,bio17:PDryQ,bio18:PWarmQ,bio19:PColdQ,bioX0:PDiffWetDryM,bioX1:NPP,bioX2:NPPt,bioX3:NPPp,bioX4:NPPtSlack,bioX5:NPPpSlack,Z:Continent,Z:AsiaFocus,Z:ExtendedFocus,Rectangle:NorthEast,Rectangle:SouthEast,Rectangle:SouthWest,Rectangle:NorthWest,Rectangle:NorthMid,Rectangle:ExtensionNorthEast,Rectangle:ExtensionNorthMid,Rectangle:ExtensionKorea,Rectangle:ExtensionWest
enabled_col,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
20625,114,37,16.75,14.08,29.34,1238.96,40.98,-7.02,48.01,29.38,0.90,32.27,0.90,229,59,1,106.93,152,4,110,4.00,58.00,423.18,1990.04,423.18,1566.86,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20968,89,46,7.39,11.93,21.61,1559.12,32.38,-22.82,55.19,17.39,-13.43,25.33,-13.43,288,45,15,32.59,100,52,73,52.00,30.00,522.18,1178.38,522.18,656.20,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26478,88,47,9.66,10.21,20.95,1461.37,31.42,-17.29,48.71,12.07,-9.55,26.09,-9.55,268,43,11,37.38,97,41,70,41.00,32.00,489.05,1376.19,489.05,887.14,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
26477,87.48,46.42,5.62,10.12,19.24,1533.35,28.80,-23.78,52.59,15.03,-14.54,23.54,-14.54,320,49,15,41.42,124,45,80,45.00,34.00,574.27,1031.53,574.27,457.26,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20973,89,46,7.39,11.93,21.61,1559.12,32.38,-22.82,55.19,17.39,-13.43,25.33,-13.43,288,45,15,32.59,100,52,73,52.00,30.00,522.18,1178.38,522.18,656.20,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
20975,88.51,46.67,8.22,11.66,21.91,1525.37,32.27,-20.95,53.22,18.70,-11.96,25.56,-11.96,275,43,11,38.51,101,40,71,40.00,32.00,500.70,1249.75,500.70,749.05,0.00,C:EU,Out,In,Out,Out,Out,Out,Out,Out,Out,Out,In
23193,103.25,23.58,25.98,11.71,36.44,778.89,41.57,9.45,32.13,33.66,18.01,33.66,15.38,395,104,0,115.35,272,3,272,4.00,104.00,692.11,2565.84,692.11,1873.72,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24499,109,34,20.42,16.47,32.50,1243.16,45.29,-5.38,50.68,35.54,4.73,35.54,4.73,111,30,0,83.11,60,2,60,2.00,30.00,213.16,2259.17,213.16,2046.01,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
20927,109.30,34.10,20.40,16.29,32.50,1229.97,44.87,-5.23,50.10,35.25,4.79,35.25,4.79,117,33,0,86.10,64,2,64,2.00,33.00,224.24,2257.84,224.24,2033.60,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24596,103.67,36.12,20.65,17.06,31.40,1335.98,47.20,-7.13,54.33,36.86,19.92,36.86,3.68,27,10,0,100.03,16,0,16,0.00,10.00,53.30,2274.33,53.30,2221.03,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
20925,109.30,34.10,20.40,16.29,32.50,1229.97,44.87,-5.23,50.10,35.25,4.79,35.25,4.79,117,33,0,86.10,64,2,64,2.00,33.00,224.24,2257.84,224.24,2033.60,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24511,121,32,16.30,8.73,26.79,918.52,32.14,-0.44,32.57,26.41,4.51,27.30,4.51,829,220,6,94.65,490,29,401,29.00,214.00,1269.94,1953.86,1269.94,683.92,0.00,C:EU,In,In,In,Out,Out,Out,Out,Out,Out,Out,Out
24059,99.70,18.26,27.48,10.85,48.12,390.48,38.47,15.92,22.55,30.09,23.46,31.08,21.69,794,211,0,105.64,505,11,172,15.00,211.00,1229.26,2628.01,1229.26,1398.75,0.00,C:EU,In,In,Out,In,Out,Out,Out,Out,Out,Out,Out
20978,102.80,36.60,16.53,16.34,33.23,1189.33,41.11,-8.05,49.16,31.23,8.30,31.23,1.34,34,15,0,114.97,23,0,23,0.00,15.00,66.97,1972.43,66.97,1905.46,0.00,C:EU,In,In,Out,Out,Out,Out,In,Out,Out,Out,In
